481     56.7908236564366   -357.9924342903530      0.0198274945427      0.0198274945427      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000 dir
481  -2864.2460868666976  18055.3540700023186     50.4350157728707     50.4350157728707    360.0000000000000    360.0000000000000      0.0000000000000      0.0000000000000 inv
482     97.3975324799844   -273.2075657096470      0.0198274945427      0.0198274945427    180.0000000000000    180.0000000000000      0.0000000000000      0.0000000000000 dir
482   4912.2460868666976 -13779.2278858336467     50.4350157728707     50.4350157728707    180.0000000000000    180.0000000000000      0.0000000000000      0.0000000000000 inv
483     12.6126638992784   -357.9924342903530      0.0198274945427      0.0198274945427      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000 dir
483   -636.1199026980236  18055.3540700023186     50.4350157728707     50.4350157728707    360.0000000000000    360.0000000000000      0.0000000000000      0.0000000000000 inv
484     53.2193727228262   -273.2075657096470      0.0198274945427      0.0198274945427    180.0000000000000    180.0000000000000      0.0000000000000      0.0000000000000 dir
484   2684.1199026980235 -13779.2278858336467     50.4350157728707     50.4350157728707    180.0000000000000    180.0000000000000      0.0000000000000      0.0000000000000 inv
485     13.5017112532608   -357.1033869363707      0.0405306513050      0.0405306513050      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000 dir
485   -333.1234712129758   8810.6994444444445     24.6726851851852     24.6726851851852    360.0000000000000    360.0000000000000      0.0000000000000      0.0000000000000 inv
486    -56.7908236564366   -273.2075657096470      0.0198274945427      0.0198274945427    180.0000000000000    180.0000000000000      0.0000000000000      0.0000000000000 dir
486  -2864.2460868666976 -13779.2278858336467     50.4350157728707     50.4350157728707    180.0000000000000    180.0000000000000      0.0000000000000      0.0000000000000 inv
487    -97.3975324799844   -357.9924342903530      0.0198274945427      0.0198274945427      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000 dir
487  -4912.2460868666976 -18055.3540700023186     50.4350157728707     50.4350157728707    360.0000000000000    360.0000000000000      0.0000000000000      0.0000000000000 inv
488    -12.6126638992784   -273.2075657096470      0.0198274945427      0.0198274945427    180.0000000000000    180.0000000000000      0.0000000000000      0.0000000000000 dir
488   -636.1199026980236 -13779.2278858336467     50.4350157728707     50.4350157728707    180.0000000000000    180.0000000000000      0.0000000000000      0.0000000000000 inv
489    -53.2193727228262   -357.9924342903530      0.0198274945427      0.0198274945427      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000 dir
489   2684.1199026980235  18055.3540700023186     50.4350157728707     50.4350157728707    360.0000000000000    360.0000000000000      0.0000000000000      0.0000000000000 inv
490    -13.5017112532608   -274.0966130636294      0.0405306513050      0.0405306513050    180.0000000000000    180.0000000000000      0.0000000000000      0.0000000000000 dir
490   -333.1234712129758  -6762.6994444444445     24.6726851851852     24.6726851851852    180.0000000000000    180.0000000000000      0.0000000000000      0.0000000000000 inv
