    0.12       0.0000      22.1602      19.2323      29.9943      29.9943       9.9325       9.9325
    0.12       0.0000      22.1534      19.2210      29.9875      29.9875       9.9339       9.9339
    0.12       0.0000      22.1466      19.2097      29.9807      29.9807       9.9353       9.9353
    0.13       0.0000      22.1398      19.1985      29.9739      29.9739       9.9367       9.9367
    0.13       0.0000      22.1330      19.1874      29.9671      29.9671       9.9381       9.9381
    0.13       0.0000      22.1262      19.1763      29.9603      29.9603       9.9395       9.9395
    0.13       0.0000      22.1194      19.1653      29.9535      29.9535       9.9409       9.9409
    0.13       0.0000      22.1126      19.1544      29.9467      29.9467       9.9423       9.9423
    0.13       0.0000      22.1058      19.1436      29.9399      29.9399       9.9437       9.9437
    0.13       0.0000      22.0991      19.1328      29.9331      29.9331       9.9451       9.9451
    0.13       0.0000      22.0923      19.1220      29.9264      29.9264       9.9465       9.9465
    0.13       0.0000      22.0855      19.1114      29.9196      29.9196       9.9480       9.9480
    0.13       0.0000      22.0787      19.1008      29.9128      29.9128       9.9494       9.9494
    0.13       0.0000      22.0719      19.0902      29.9060      29.9060       9.9508       9.9508
    0.13       0.0000      22.0652      19.0797      29.8993      29.8993       9.9523       9.9523
    0.13       0.0000      22.0584      19.0693      29.8925      29.8925       9.9537       9.9537
    0.13       0.0000      22.0516      19.0589      29.8857      29.8857       9.9551       9.9551
    0.13       0.0000      22.0449      19.0486      29.8790      29.8790       9.9566       9.9566
    0.13       0.0000      22.0381      19.0384      29.8722      29.8722       9.9580       9.9580
    0.13       0.0000      22.0313      19.0282      29.8654      29.8654       9.9595       9.9595
    0.13       0.0000      22.0246      19.0181      29.8587      29.8587       9.9610       9.9610
    0.13       0.0000      22.0178      19.0080      29.8519      29.8519       9.9624       9.9624
    0.13       0.0000      22.0111      18.9980      29.8452      29.8452       9.9639       9.9639
    0.13       0.0000      22.0043      18.9880      29.8384      29.8384       9.9653       9.9653
    0.13       0.0000      21.9976      18.9781      29.8317      29.8317       9.9668       9.9668
    0.14       0.0000      21.9909      18.9683      29.8249      29.8249       9.9683       9.9683
    0.14       0.0000      21.9841      18.9585      29.8182      29.8182       9.9698       9.9698
    0.14       0.0000      21.9774      18.9487      29.8115      29.8115       9.9713       9.9713
    0.14       0.0000      21.9706      18.9390      29.8047      29.8047       9.9728       9.9728
    0.14       0.0000      21.9639      18.9294      29.7980      29.7980       9.9743       9.9743
    0.14       0.0000      21.9572      18.9198      29.7913      29.7913       9.9757       9.9757
    0.14       0.0000      21.9505      18.9103      29.7845      29.7845       9.9773       9.9773
    0.14       0.0000      21.9437      18.9008      29.7778      29.7778       9.9788       9.9788
    0.14       0.0000      21.9370      18.8913      29.7711      29.7711       9.9803       9.9803
    0.14       0.0000      21.9303      18.8819      29.7644      29.7644       9.9818       9.9818
    0.14       0.0000      21.9236      18.8726      29.7577      29.7577       9.9833       9.9833
    0.14       0.0000      21.9169      18.8633      29.7510      29.7510       9.9848       9.9848
    0.14       0.0000      21.9102      18.8541      29.7442      29.7442       9.9864       9.9864
    0.14       0.0000      21.9035      18.8449      29.7375      29.7375       9.9879       9.9879
    0.14       0.0000      21.8968      18.8358      29.7308      29.7308       9.9894       9.9894
    0.14       0.0000      21.8901      18.8267      29.7241      29.7241       9.9910       9.9910
    0.14       0.0000      21.8834      18.8176      29.7174      29.7174       9.9925       9.9925
    0.14       0.0000      21.8767      18.8086      29.7107      29.7107       9.9941       9.9941
    0.14       0.0000      21.8700      18.7997      29.7041      29.7041       9.9956       9.9956
    0.14       0.0000      21.8633      18.7908      29.6974      29.6974       9.9972       9.9972
    0.15       0.0000      21.8566      18.7819      29.6907      29.6907       9.9987       9.9987
    0.15       0.0000      21.8499      18.7731      29.6840      29.6840      10.0003      10.0003
    0.15       0.0000      21.8432      18.7643      29.6773      29.6773      10.0019      10.0019
    0.15       0.0000      21.8366      18.7556      29.6706      29.6706      10.0034      10.0034
    0.15       0.0000      21.8299      18.7469      29.6640      29.6640      10.0050      10.0050
    0.15       0.0000      21.8232      18.7383      29.6573      29.6573      10.0066      10.0066
    0.15       0.0000      21.8165      18.7297      29.6506      29.6506      10.0082      10.0082
    0.15       0.0000      21.8099      18.7211      29.6440      29.6440      10.0098      10.0098
    0.15       0.0000      21.8032      18.7126      29.6373      29.6373      10.0114      10.0114
    0.15       0.0000      21.7966      18.7041      29.6306      29.6306      10.0130      10.0130
    0.15       0.0000      21.7899      18.6957      29.6240      29.6240      10.0146      10.0146
    0.15       0.0000      21.7832      18.6873      29.6173      29.6173      10.0162      10.0162
    0.15       0.0000      21.7766      18.6790      29.6107      29.6107      10.0178      10.0178
    0.15       0.0000      21.7699      18.6707      29.6040      29.6040      10.0194      10.0194
    0.15       0.0000      21.7633      18.6624      29.5974      29.5974      10.0210      10.0210
    0.15       0.0000      21.7567      18.6542      29.5907      29.5907      10.0227      10.0227
    0.15       0.0000      21.7500      18.6460      29.5841      29.5841      10.0243      10.0243
    0.15       0.0000      21.7434      18.6379      29.5775      29.5775      10.0259      10.0259
    0.15       0.0000      21.7367      18.6298      29.5708      29.5708      10.0276      10.0276
    0.16       0.0000      21.7301      18.6217      29.5642      29.5642      10.0292      10.0292
    0.16       0.0000      21.7235      18.6137      29.5576      29.5576      10.0309      10.0309
    0.16       0.0000      21.7169      18.6057      29.5510      29.5510      10.0325      10.0325
    0.16       0.0000      21.7102      18.5977      29.5443      29.5443      10.0342      10.0342
    0.16       0.0000      21.7036      18.5898      29.5377      29.5377      10.0358      10.0358
    0.16       0.0000      21.6970      18.5820      29.5311      29.5311      10.0375      10.0375
    0.16       0.0000      21.6904      18.5741      29.5245      29.5245      10.0392      10.0392
    0.16       0.0000      21.6838      18.5663      29.5179      29.5179      10.0408      10.0408
    0.16       0.0000      21.6772      18.5586      29.5113      29.5113      10.0425      10.0425
    0.16       0.0000      21.6706      18.5508      29.5047      29.5047      10.0442      10.0442
    0.16       0.0000      21.6640      18.5431      29.4981      29.4981      10.0459      10.0459
    0.16       0.0000      21.6574      18.5355      29.4915      29.4915      10.0476      10.0476
    0.16       0.0000      21.6508      18.5279      29.4849      29.4849      10.0493      10.0493
    0.16       0.0000      21.6442      18.5203      29.4783      29.4783      10.0510      10.0510
    0.16       0.0000      21.6376      18.5127      29.4717      29.4717      10.0527      10.0527
    0.16       0.0000      21.6310      18.5052      29.4651      29.4651      10.0544      10.0544
    0.16       0.0000      21.6245      18.4977      29.4585      29.4585      10.0561      10.0561
    0.17       0.0000      21.6179      18.4903      29.4520      29.4520      10.0579      10.0579
    0.17       0.0000      21.6113      18.4829      29.4454      29.4454      10.0596      10.0596
    0.17       0.0000      21.6047      18.4755      29.4388      29.4388      10.0613      10.0613
    0.17       0.0000      21.5982      18.4682      29.4323      29.4323      10.0631      10.0631
    0.17       0.0000      21.5916      18.4608      29.4257      29.4257      10.0648      10.0648
    0.17       0.0000      21.5850      18.4536      29.4191      29.4191      10.0665      10.0665
    0.17       0.0000      21.5785      18.4463      29.4126      29.4126      10.0683      10.0683
    0.17       0.0000      21.5719      18.4391      29.4060      29.4060      10.0700      10.0700
    0.17       0.0000      21.5654      18.4319      29.3995      29.3995      10.0718      10.0718
    0.17       0.0000      21.5588      18.4248      29.3929      29.3929      10.0736      10.0736
    0.17       0.0000      21.5523      18.4177      29.3864      29.3864      10.0753      10.0753
    0.17       0.0000      21.5457      18.4106      29.3798      29.3798      10.0771      10.0771
    0.17       0.0000      21.5392      18.4035      29.3733      29.3733      10.0789      10.0789
    0.17       0.0000      21.5327      18.3965      29.3668      29.3668      10.0807      10.0807
    0.17       0.0000      21.5261      18.3895      29.3602      29.3602      10.0825      10.0825
    0.17       0.0000      21.5196      18.3826      29.3537      29.3537      10.0843      10.0843
    0.18       0.0000      21.5131      18.3756      29.3472      29.3472      10.0861      10.0861
    0.18       0.0000      21.5066      18.3687      29.3406      29.3406      10.0879      10.0879
    0.18       0.0000      21.5000      18.3619      29.3341      29.3341      10.0897      10.0897
    0.18       0.0000      21.4935      18.3550      29.3276      29.3276      10.0915      10.0915
    0.18       0.0000      21.4870      18.3482      29.3211      29.3211      10.0933      10.0933
    0.18       0.0000      21.4805      18.3414      29.3146      29.3146      10.0951      10.0951
    0.18       0.0000      21.4740      18.3347      29.3081      29.3081      10.0970      10.0970
    0.18       0.0000      21.4675      18.3280      29.3016      29.3016      10.0988      10.0988
    0.18       0.0000      21.4610      18.3213      29.2951      29.2951      10.1006      10.1006
    0.18       0.0000      21.4545      18.3146      29.2886      29.2886      10.1025      10.1025
    0.18       0.0000      21.4480      18.3080      29.2821      29.2821      10.1043      10.1043
    0.18       0.0000      21.4415      18.3014      29.2756      29.2756      10.1062      10.1062
    0.18       0.0000      21.4350      18.2948      29.2691      29.2691      10.1080      10.1080
