Aperture Basic Info,,,,,Detector Frame,,,,Science Frame,,,,,,V Frame,,,,,,,,Vertices,,,,,,,,,,Science to Ideal Polynomial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InstrName,AperName,DDCName,AperType,AperShape,XDetSize,YDetSize,XDetRef,YDetRef,XSciSize,YSciSize,XSciRef,YSciRef,XSciScale,YSciScale,V2Ref,V3Ref,V3IdlYAngle,VIdlParity,DetSciYAngle,DetSciParity,V3SciXAngle,V3SciYAngle,XIdlVert1,XIdlVert2,XIdlVert3,XIdlVert4,YIdlVert1,YIdlVert2,YIdlVert3,YIdlVert4,UseAfterDate,Comment,Sci2IdlDeg,Sci2IdlX00,Sci2IdlX10,Sci2IdlX11,Sci2IdlX20,Sci2IdlX21,Sci2IdlX22,Sci2IdlX30,Sci2IdlX31,Sci2IdlX32,Sci2IdlX33,Sci2IdlX40,Sci2IdlX41,Sci2IdlX42,Sci2IdlX43,Sci2IdlX44,Sci2IdlX50,Sci2IdlX51,Sci2IdlX52,Sci2IdlX53,Sci2IdlX54,Sci2IdlX55,Sci2IdlY00,Sci2IdlY10,Sci2IdlY11,Sci2IdlY20,Sci2IdlY21,Sci2IdlY22,Sci2IdlY30,Sci2IdlY31,Sci2IdlY32,Sci2IdlY33,Sci2IdlY40,Sci2IdlY41,Sci2IdlY42,Sci2IdlY43,Sci2IdlY44,Sci2IdlY50,Sci2IdlY51,Sci2IdlY52,Sci2IdlY53,Sci2IdlY54,Sci2IdlY55,Idl2SciX00,Idl2SciX10,Idl2SciX11,Idl2SciX20,Idl2SciX21,Idl2SciX22,Idl2SciX30,Idl2SciX31,Idl2SciX32,Idl2SciX33,Idl2SciX40,Idl2SciX41,Idl2SciX42,Idl2SciX43,Idl2SciX44,Idl2SciX50,Idl2SciX51,Idl2SciX52,Idl2SciX53,Idl2SciX54,Idl2SciX55,Idl2SciY00,Idl2SciY10,Idl2SciY11,Idl2SciY20,Idl2SciY21,Idl2SciY22,Idl2SciY30,Idl2SciY31,Idl2SciY32,Idl2SciY33,Idl2SciY40,Idl2SciY41,Idl2SciY42,Idl2SciY43,Idl2SciY44,Idl2SciY50,Idl2SciY51,Idl2SciY52,Idl2SciY53,Idl2SciY54,Idl2SciY55
NIRCAM,NRCA5_GRISM256_F277W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468.0,35.0,2048,256,1581.0,35.0,0.06383360217401038,0.06440380811906245,50.76771217822715,-556.4763412030558,0.22580388956995096,-1,0,-1,-90.15631607765283,0.22580388956995096,-100.60235087010649,29.93746229415583,29.82087372110454,-100.22663533398972,-1.019813311093748,-2.3862047341200046,14.11744961524629,15.354605732214104,2014-01-01,None,5,-0.0,0.06383218255454355,0.0,3.070274873329086e-07,-9.665754475353985e-07,-2.7468756566743267e-08,1.1808500233170506e-10,-3.953557104073744e-11,1.4102265303016321e-10,-9.58382159145245e-12,1.3240638354726578e-14,-2.0664490680554648e-14,1.4448847713513348e-14,-2.123625837350384e-14,1.9271795749814527e-15,4.7073633509227966e-18,5.1551553201791425e-19,9.534355979898999e-18,5.652330069166728e-19,4.7193679864846425e-18,6.660976353699263e-20,0.0,-0.000425719195302343,0.06440380811906245,2.0162618659190723e-07,3.818252725589808e-07,-7.809995679368966e-07,-9.930246194609328e-12,1.2706806824592152e-10,-3.9717517170182576e-11,1.5136368287862654e-10,-3.57615884273659e-15,1.1813784070203874e-14,-2.848867283451817e-14,1.0077935935127319e-14,-2.357109992593184e-14,6.834351729146259e-20,5.272893465754717e-18,5.487478030963536e-19,9.734147721774722e-18,4.694815799390858e-19,4.410105609399804e-18,-0.014099198773600108,15.66579592119595,-2.400353990850146e-06,-0.0011490826646040671,0.003677165140739603,0.0001118102062148999,-7.020558147330878e-06,8.977981094730605e-07,-6.599146025844385e-06,6.110370806581846e-07,-9.489433423640225e-09,1.0708012196132133e-08,-1.0992187747752973e-08,1.1319097318368282e-08,-1.989276424733078e-09,-6.002246156937496e-11,-6.027288050398479e-12,-1.214683025743179e-10,-6.933397834945604e-12,-6.048622289295144e-11,-8.979392192764758e-13,0.00795628567766471,0.10385050477102246,15.526924919688227,-0.000787632474504473,-0.0013695897204540472,0.0029149357034920147,6.083152151693114e-07,-7.827842881898946e-06,8.368635283760512e-07,-7.584416299103057e-06,4.065218660666137e-09,-6.852622516959081e-09,1.9338594523447993e-08,-5.851346885270405e-09,1.4908099914909812e-08,-1.3099329847332393e-12,-6.289556296656008e-11,-7.600979533633117e-12,-1.1927169676307516e-10,-6.318216912039938e-12,-5.579692639292218e-11
NIRCAM,NRCA5_GRISM128_F277W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468.0,35.0,2048,128,1581.0,35.0,0.06383360217401038,0.06440380811906245,50.76771217822715,-556.4763412030558,0.22580388956995096,-1,0,-1,-90.15631607765283,0.22580388956995096,-100.60235087010649,29.93746229415583,29.878554613840123,-100.41047637459101,-1.019813311093748,-2.3862047341200046,5.8781217881510015,7.179657181437246,2014-01-01,None,5,-0.0,0.06383218255454355,0.0,3.070274873329086e-07,-9.665754475353985e-07,-2.7468756566743267e-08,1.1808500233170506e-10,-3.953557104073744e-11,1.4102265303016321e-10,-9.58382159145245e-12,1.3240638354726578e-14,-2.0664490680554648e-14,1.4448847713513348e-14,-2.123625837350384e-14,1.9271795749814527e-15,4.7073633509227966e-18,5.1551553201791425e-19,9.534355979898999e-18,5.652330069166728e-19,4.7193679864846425e-18,6.660976353699263e-20,0.0,-0.000425719195302343,0.06440380811906245,2.0162618659190723e-07,3.818252725589808e-07,-7.809995679368966e-07,-9.930246194609328e-12,1.2706806824592152e-10,-3.9717517170182576e-11,1.5136368287862654e-10,-3.57615884273659e-15,1.1813784070203874e-14,-2.848867283451817e-14,1.0077935935127319e-14,-2.357109992593184e-14,6.834351729146259e-20,5.272893465754717e-18,5.487478030963536e-19,9.734147721774722e-18,4.694815799390858e-19,4.410105609399804e-18,-0.014099198773600108,15.66579592119595,-2.400353990850146e-06,-0.0011490826646040671,0.003677165140739603,0.0001118102062148999,-7.020558147330878e-06,8.977981094730605e-07,-6.599146025844385e-06,6.110370806581846e-07,-9.489433423640225e-09,1.0708012196132133e-08,-1.0992187747752973e-08,1.1319097318368282e-08,-1.989276424733078e-09,-6.002246156937496e-11,-6.027288050398479e-12,-1.214683025743179e-10,-6.933397834945604e-12,-6.048622289295144e-11,-8.979392192764758e-13,0.00795628567766471,0.10385050477102246,15.526924919688227,-0.000787632474504473,-0.0013695897204540472,0.0029149357034920147,6.083152151693114e-07,-7.827842881898946e-06,8.368635283760512e-07,-7.584416299103057e-06,4.065218660666137e-09,-6.852622516959081e-09,1.9338594523447993e-08,-5.851346885270405e-09,1.4908099914909812e-08,-1.3099329847332393e-12,-6.289556296656008e-11,-7.600979533633117e-12,-1.1927169676307516e-10,-6.318216912039938e-12,-5.579692639292218e-11
NIRCAM,NRCA5_GRISM64_F277W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468.0,35.0,2048,64,1581.0,35.0,0.06383360217401038,0.06440380811906245,50.76771217822715,-556.4763412030558,0.22580388956995096,-1,0,-1,-90.15631607765283,0.22580388956995096,-100.60235087010649,29.93746229415583,29.907840869823655,-100.50539081591263,-1.019813311093748,-2.3862047341200046,1.7492023569616488,3.0831071544305737,2014-01-01,None,5,-0.0,0.06383218255454355,0.0,3.070274873329086e-07,-9.665754475353985e-07,-2.7468756566743267e-08,1.1808500233170506e-10,-3.953557104073744e-11,1.4102265303016321e-10,-9.58382159145245e-12,1.3240638354726578e-14,-2.0664490680554648e-14,1.4448847713513348e-14,-2.123625837350384e-14,1.9271795749814527e-15,4.7073633509227966e-18,5.1551553201791425e-19,9.534355979898999e-18,5.652330069166728e-19,4.7193679864846425e-18,6.660976353699263e-20,0.0,-0.000425719195302343,0.06440380811906245,2.0162618659190723e-07,3.818252725589808e-07,-7.809995679368966e-07,-9.930246194609328e-12,1.2706806824592152e-10,-3.9717517170182576e-11,1.5136368287862654e-10,-3.57615884273659e-15,1.1813784070203874e-14,-2.848867283451817e-14,1.0077935935127319e-14,-2.357109992593184e-14,6.834351729146259e-20,5.272893465754717e-18,5.487478030963536e-19,9.734147721774722e-18,4.694815799390858e-19,4.410105609399804e-18,-0.014099198773600108,15.66579592119595,-2.400353990850146e-06,-0.0011490826646040671,0.003677165140739603,0.0001118102062148999,-7.020558147330878e-06,8.977981094730605e-07,-6.599146025844385e-06,6.110370806581846e-07,-9.489433423640225e-09,1.0708012196132133e-08,-1.0992187747752973e-08,1.1319097318368282e-08,-1.989276424733078e-09,-6.002246156937496e-11,-6.027288050398479e-12,-1.214683025743179e-10,-6.933397834945604e-12,-6.048622289295144e-11,-8.979392192764758e-13,0.00795628567766471,0.10385050477102246,15.526924919688227,-0.000787632474504473,-0.0013695897204540472,0.0029149357034920147,6.083152151693114e-07,-7.827842881898946e-06,8.368635283760512e-07,-7.584416299103057e-06,4.065218660666137e-09,-6.852622516959081e-09,1.9338594523447993e-08,-5.851346885270405e-09,1.4908099914909812e-08,-1.3099329847332393e-12,-6.289556296656008e-11,-7.600979533633117e-12,-1.1927169676307516e-10,-6.318216912039938e-12,-5.579692639292218e-11
NIRCAM,NRCA5_GRISM256_F356W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468.0,35.0,2048,256,1581.0,35.0,0.06383360217401038,0.06440380811906245,50.76771217822715,-556.4763412030558,0.22580388956995096,-1,0,-1,-90.15631607765283,0.22580388956995096,-100.60235087010649,29.93746229415583,29.82087372110454,-100.22663533398972,-1.019813311093748,-2.3862047341200046,14.11744961524629,15.354605732214104,2014-01-01,None,5,-0.0,0.06383218255454355,0.0,3.070274873329086e-07,-9.665754475353985e-07,-2.7468756566743267e-08,1.1808500233170506e-10,-3.953557104073744e-11,1.4102265303016321e-10,-9.58382159145245e-12,1.3240638354726578e-14,-2.0664490680554648e-14,1.4448847713513348e-14,-2.123625837350384e-14,1.9271795749814527e-15,4.7073633509227966e-18,5.1551553201791425e-19,9.534355979898999e-18,5.652330069166728e-19,4.7193679864846425e-18,6.660976353699263e-20,0.0,-0.000425719195302343,0.06440380811906245,2.0162618659190723e-07,3.818252725589808e-07,-7.809995679368966e-07,-9.930246194609328e-12,1.2706806824592152e-10,-3.9717517170182576e-11,1.5136368287862654e-10,-3.57615884273659e-15,1.1813784070203874e-14,-2.848867283451817e-14,1.0077935935127319e-14,-2.357109992593184e-14,6.834351729146259e-20,5.272893465754717e-18,5.487478030963536e-19,9.734147721774722e-18,4.694815799390858e-19,4.410105609399804e-18,-0.014099198773600108,15.66579592119595,-2.400353990850146e-06,-0.0011490826646040671,0.003677165140739603,0.0001118102062148999,-7.020558147330878e-06,8.977981094730605e-07,-6.599146025844385e-06,6.110370806581846e-07,-9.489433423640225e-09,1.0708012196132133e-08,-1.0992187747752973e-08,1.1319097318368282e-08,-1.989276424733078e-09,-6.002246156937496e-11,-6.027288050398479e-12,-1.214683025743179e-10,-6.933397834945604e-12,-6.048622289295144e-11,-8.979392192764758e-13,0.00795628567766471,0.10385050477102246,15.526924919688227,-0.000787632474504473,-0.0013695897204540472,0.0029149357034920147,6.083152151693114e-07,-7.827842881898946e-06,8.368635283760512e-07,-7.584416299103057e-06,4.065218660666137e-09,-6.852622516959081e-09,1.9338594523447993e-08,-5.851346885270405e-09,1.4908099914909812e-08,-1.3099329847332393e-12,-6.289556296656008e-11,-7.600979533633117e-12,-1.1927169676307516e-10,-6.318216912039938e-12,-5.579692639292218e-11
NIRCAM,NRCA5_GRISM128_F356W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468.0,35.0,2048,128,1581.0,35.0,0.06383360217401038,0.06440380811906245,50.76771217822715,-556.4763412030558,0.22580388956995096,-1,0,-1,-90.15631607765283,0.22580388956995096,-100.60235087010649,29.93746229415583,29.878554613840123,-100.41047637459101,-1.019813311093748,-2.3862047341200046,5.8781217881510015,7.179657181437246,2014-01-01,None,5,-0.0,0.06383218255454355,0.0,3.070274873329086e-07,-9.665754475353985e-07,-2.7468756566743267e-08,1.1808500233170506e-10,-3.953557104073744e-11,1.4102265303016321e-10,-9.58382159145245e-12,1.3240638354726578e-14,-2.0664490680554648e-14,1.4448847713513348e-14,-2.123625837350384e-14,1.9271795749814527e-15,4.7073633509227966e-18,5.1551553201791425e-19,9.534355979898999e-18,5.652330069166728e-19,4.7193679864846425e-18,6.660976353699263e-20,0.0,-0.000425719195302343,0.06440380811906245,2.0162618659190723e-07,3.818252725589808e-07,-7.809995679368966e-07,-9.930246194609328e-12,1.2706806824592152e-10,-3.9717517170182576e-11,1.5136368287862654e-10,-3.57615884273659e-15,1.1813784070203874e-14,-2.848867283451817e-14,1.0077935935127319e-14,-2.357109992593184e-14,6.834351729146259e-20,5.272893465754717e-18,5.487478030963536e-19,9.734147721774722e-18,4.694815799390858e-19,4.410105609399804e-18,-0.014099198773600108,15.66579592119595,-2.400353990850146e-06,-0.0011490826646040671,0.003677165140739603,0.0001118102062148999,-7.020558147330878e-06,8.977981094730605e-07,-6.599146025844385e-06,6.110370806581846e-07,-9.489433423640225e-09,1.0708012196132133e-08,-1.0992187747752973e-08,1.1319097318368282e-08,-1.989276424733078e-09,-6.002246156937496e-11,-6.027288050398479e-12,-1.214683025743179e-10,-6.933397834945604e-12,-6.048622289295144e-11,-8.979392192764758e-13,0.00795628567766471,0.10385050477102246,15.526924919688227,-0.000787632474504473,-0.0013695897204540472,0.0029149357034920147,6.083152151693114e-07,-7.827842881898946e-06,8.368635283760512e-07,-7.584416299103057e-06,4.065218660666137e-09,-6.852622516959081e-09,1.9338594523447993e-08,-5.851346885270405e-09,1.4908099914909812e-08,-1.3099329847332393e-12,-6.289556296656008e-11,-7.600979533633117e-12,-1.1927169676307516e-10,-6.318216912039938e-12,-5.579692639292218e-11
NIRCAM,NRCA5_GRISM64_F356W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468.0,35.0,2048,64,1581.0,35.0,0.06383360217401038,0.06440380811906245,50.76771217822715,-556.4763412030558,0.22580388956995096,-1,0,-1,-90.15631607765283,0.22580388956995096,-100.60235087010649,29.93746229415583,29.907840869823655,-100.50539081591263,-1.019813311093748,-2.3862047341200046,1.7492023569616488,3.0831071544305737,2014-01-01,None,5,-0.0,0.06383218255454355,0.0,3.070274873329086e-07,-9.665754475353985e-07,-2.7468756566743267e-08,1.1808500233170506e-10,-3.953557104073744e-11,1.4102265303016321e-10,-9.58382159145245e-12,1.3240638354726578e-14,-2.0664490680554648e-14,1.4448847713513348e-14,-2.123625837350384e-14,1.9271795749814527e-15,4.7073633509227966e-18,5.1551553201791425e-19,9.534355979898999e-18,5.652330069166728e-19,4.7193679864846425e-18,6.660976353699263e-20,0.0,-0.000425719195302343,0.06440380811906245,2.0162618659190723e-07,3.818252725589808e-07,-7.809995679368966e-07,-9.930246194609328e-12,1.2706806824592152e-10,-3.9717517170182576e-11,1.5136368287862654e-10,-3.57615884273659e-15,1.1813784070203874e-14,-2.848867283451817e-14,1.0077935935127319e-14,-2.357109992593184e-14,6.834351729146259e-20,5.272893465754717e-18,5.487478030963536e-19,9.734147721774722e-18,4.694815799390858e-19,4.410105609399804e-18,-0.014099198773600108,15.66579592119595,-2.400353990850146e-06,-0.0011490826646040671,0.003677165140739603,0.0001118102062148999,-7.020558147330878e-06,8.977981094730605e-07,-6.599146025844385e-06,6.110370806581846e-07,-9.489433423640225e-09,1.0708012196132133e-08,-1.0992187747752973e-08,1.1319097318368282e-08,-1.989276424733078e-09,-6.002246156937496e-11,-6.027288050398479e-12,-1.214683025743179e-10,-6.933397834945604e-12,-6.048622289295144e-11,-8.979392192764758e-13,0.00795628567766471,0.10385050477102246,15.526924919688227,-0.000787632474504473,-0.0013695897204540472,0.0029149357034920147,6.083152151693114e-07,-7.827842881898946e-06,8.368635283760512e-07,-7.584416299103057e-06,4.065218660666137e-09,-6.852622516959081e-09,1.9338594523447993e-08,-5.851346885270405e-09,1.4908099914909812e-08,-1.3099329847332393e-12,-6.289556296656008e-11,-7.600979533633117e-12,-1.1927169676307516e-10,-6.318216912039938e-12,-5.579692639292218e-11
NIRCAM,NRCA5_GRISM256_F444W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1097.0,35.0,2048,256,952.0,35.0,0.0635803213972353,0.0642145791633078,90.82552578926682,-556.2847543332801,-0.3073772835954376,-1,0,-1,-90.39378714157019,-0.3073772835954376,-60.53023996708955,70.01663617700814,69.74647570691222,-60.30691502768013,-1.9326228406207817,-2.0841995506729165,14.417655287469389,14.444583488340207,2014-01-01,None,5,-0.0,0.06358024909129824,0.0,1.0194311455469046e-07,-9.439864833880265e-07,-1.056818899986624e-07,1.0339750132052355e-10,-4.0943304732430826e-13,1.3418677341497234e-10,2.611856858229386e-12,-1.5286730878623491e-15,-2.1947057490469377e-14,-3.2675876496069997e-15,-2.1926200120515934e-14,-8.191658144780613e-16,4.706523550250113e-18,4.664256013369e-19,9.528836712654117e-18,4.746261301846663e-19,4.714794822569076e-18,2.556805659515709e-20,0.0,-9.58877688019125e-05,0.0642145791633078,2.1266308549305197e-07,2.2197210342121247e-07,-7.684418061311361e-07,2.999565831704192e-13,1.1729376335891723e-10,-1.9788382131046794e-12,1.4890664150469854e-10,-3.8054892462070514e-15,-1.6571188953852047e-15,-2.9555846628365216e-14,-2.3717617564396828e-15,-2.3875060446296626e-14,1.1214555233244632e-19,5.277462356414114e-18,6.374472577507536e-19,9.73898610010231e-18,5.133779570979224e-19,4.410534505152411e-18,0.003135069688809722,15.727683733370936,5.125604077350909e-05,-0.00039229329704401763,0.003639810092667979,0.0004004120206427397,-6.454686331131695e-06,-5.075607623388941e-07,-6.302971711202589e-06,8.851311072508368e-08,2.422019510457078e-09,1.1614117242553964e-08,3.5914743722204365e-09,1.1838780156901027e-08,5.419812466961393e-10,-5.996390233945953e-11,-6.557759354798704e-12,-1.214930819673892e-10,-8.071763055737085e-12,-6.057098011248223e-11,-1.4612081746572713e-12,-0.0030682674405397847,0.023640968531193185,15.5724319911713,-0.0008160187615817272,-0.0008290686441862723,0.0028976436928477367,7.692038738568227e-09,-7.5833051282650475e-06,-6.763428760033974e-07,-7.526896815686416e-06,4.276635252293925e-09,3.004886393551579e-09,2.0113302098054522e-08,3.508215521271672e-09,1.5097212254584723e-08,-7.250298346707106e-13,-6.281064298189243e-11,-6.611232286206603e-12,-1.1924192603198282e-10,-5.940283531592669e-12,-5.585396625508966e-11
NIRCAM,NRCA5_GRISM128_F444W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1097.0,35.0,2048,128,952.0,35.0,0.0635803213972353,0.0642145791633078,90.82552578926682,-556.2847543332801,-0.3073772835954376,-1,0,-1,-90.39378714157019,-0.3073772835954376,-60.53023996708955,70.01663617700814,69.88082626039174,-60.41467503993656,-1.9326228406207817,-2.0841995506729165,6.179220966767835,6.268278142047395,2014-01-01,None,5,-0.0,0.06358024909129824,0.0,1.0194311455469046e-07,-9.439864833880265e-07,-1.056818899986624e-07,1.0339750132052355e-10,-4.0943304732430826e-13,1.3418677341497234e-10,2.611856858229386e-12,-1.5286730878623491e-15,-2.1947057490469377e-14,-3.2675876496069997e-15,-2.1926200120515934e-14,-8.191658144780613e-16,4.706523550250113e-18,4.664256013369e-19,9.528836712654117e-18,4.746261301846663e-19,4.714794822569076e-18,2.556805659515709e-20,0.0,-9.58877688019125e-05,0.0642145791633078,2.1266308549305197e-07,2.2197210342121247e-07,-7.684418061311361e-07,2.999565831704192e-13,1.1729376335891723e-10,-1.9788382131046794e-12,1.4890664150469854e-10,-3.8054892462070514e-15,-1.6571188953852047e-15,-2.9555846628365216e-14,-2.3717617564396828e-15,-2.3875060446296626e-14,1.1214555233244632e-19,5.277462356414114e-18,6.374472577507536e-19,9.73898610010231e-18,5.133779570979224e-19,4.410534505152411e-18,0.003135069688809722,15.727683733370936,5.125604077350909e-05,-0.00039229329704401763,0.003639810092667979,0.0004004120206427397,-6.454686331131695e-06,-5.075607623388941e-07,-6.302971711202589e-06,8.851311072508368e-08,2.422019510457078e-09,1.1614117242553964e-08,3.5914743722204365e-09,1.1838780156901027e-08,5.419812466961393e-10,-5.996390233945953e-11,-6.557759354798704e-12,-1.214930819673892e-10,-8.071763055737085e-12,-6.057098011248223e-11,-1.4612081746572713e-12,-0.0030682674405397847,0.023640968531193185,15.5724319911713,-0.0008160187615817272,-0.0008290686441862723,0.0028976436928477367,7.692038738568227e-09,-7.5833051282650475e-06,-6.763428760033974e-07,-7.526896815686416e-06,4.276635252293925e-09,3.004886393551579e-09,2.0113302098054522e-08,3.508215521271672e-09,1.5097212254584723e-08,-7.250298346707106e-13,-6.281064298189243e-11,-6.611232286206603e-12,-1.1924192603198282e-10,-5.940283531592669e-12,-5.585396625508966e-11
NIRCAM,NRCA5_GRISM64_F444W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1097.0,35.0,2048,64,952.0,35.0,0.0635803213972353,0.0642145791633078,90.82552578926682,-556.2847543332801,-0.3073772835954376,-1,0,-1,-90.39378714157019,-0.3073772835954376,-60.53023996708955,70.01663617700814,69.9485334558918,-60.471464381843155,-1.9326228406207817,-2.0841995506729165,2.0507528380643993,2.1710222499184235,2014-01-01,None,5,-0.0,0.06358024909129824,0.0,1.0194311455469046e-07,-9.439864833880265e-07,-1.056818899986624e-07,1.0339750132052355e-10,-4.0943304732430826e-13,1.3418677341497234e-10,2.611856858229386e-12,-1.5286730878623491e-15,-2.1947057490469377e-14,-3.2675876496069997e-15,-2.1926200120515934e-14,-8.191658144780613e-16,4.706523550250113e-18,4.664256013369e-19,9.528836712654117e-18,4.746261301846663e-19,4.714794822569076e-18,2.556805659515709e-20,0.0,-9.58877688019125e-05,0.0642145791633078,2.1266308549305197e-07,2.2197210342121247e-07,-7.684418061311361e-07,2.999565831704192e-13,1.1729376335891723e-10,-1.9788382131046794e-12,1.4890664150469854e-10,-3.8054892462070514e-15,-1.6571188953852047e-15,-2.9555846628365216e-14,-2.3717617564396828e-15,-2.3875060446296626e-14,1.1214555233244632e-19,5.277462356414114e-18,6.374472577507536e-19,9.73898610010231e-18,5.133779570979224e-19,4.410534505152411e-18,0.003135069688809722,15.727683733370936,5.125604077350909e-05,-0.00039229329704401763,0.003639810092667979,0.0004004120206427397,-6.454686331131695e-06,-5.075607623388941e-07,-6.302971711202589e-06,8.851311072508368e-08,2.422019510457078e-09,1.1614117242553964e-08,3.5914743722204365e-09,1.1838780156901027e-08,5.419812466961393e-10,-5.996390233945953e-11,-6.557759354798704e-12,-1.214930819673892e-10,-8.071763055737085e-12,-6.057098011248223e-11,-1.4612081746572713e-12,-0.0030682674405397847,0.023640968531193185,15.5724319911713,-0.0008160187615817272,-0.0008290686441862723,0.0028976436928477367,7.692038738568227e-09,-7.5833051282650475e-06,-6.763428760033974e-07,-7.526896815686416e-06,4.276635252293925e-09,3.004886393551579e-09,2.0113302098054522e-08,3.508215521271672e-09,1.5097212254584723e-08,-7.250298346707106e-13,-6.281064298189243e-11,-6.611232286206603e-12,-1.1924192603198282e-10,-5.940283531592669e-12,-5.585396625508966e-11
NIRCAM,NRCA5_GRISM_F322W2,NRCA_CNTR,FULLSCA,QUAD,2048,2048,468.0,280.0,2048,2048,1581.0,280.0,0.0636044202472331,0.06404706980903888,50.831503566158105,-540.7422719881495,0.23928617392438717,-1,0,-1,-90.07543538207115,0.23928617392438717,-100.60450772507015,29.934980299229675,29.102686875711992,-98.37644061059258,-16.730338931979507,-18.127447673312954,111.98510465658177,112.39637738500913,2014-01-01,None,5,-0.0,0.06360346070537341,0.0,2.982712702508783e-07,-9.009351259435463e-07,-3.396843842509209e-08,1.1359285082641416e-10,-3.2326822344453614e-11,1.2710611684460207e-10,-7.624398145064917e-12,1.3366401770809166e-14,-1.5989812631419508e-14,1.4859273435714173e-14,-1.6608797580876992e-14,2.004501193515384e-15,4.7073793025274626e-18,5.167562836279358e-19,9.534484841919002e-18,5.67523536006787e-19,4.719478329654963e-18,6.76475047485655e-20,0.0,-0.0003493727045095153,0.06404706980903888,2.3112080242979534e-07,3.6441809983756335e-07,-6.775798626532334e-07,-7.029660267331248e-12,1.1486910522087371e-10,-3.21710607297147e-11,1.3091296856667843e-10,-2.2874452583046722e-15,1.2086433395155325e-14,-2.133757138910863e-14,1.054193639564527e-14,-1.8169192737117474e-14,6.723582455002454e-20,5.2727720136832715e-18,5.465042562100005e-19,9.73401444715994e-18,4.683710512781558e-19,4.410089813343869e-18,-0.012227838716839301,15.722064379542212,0.00023287033510534239,-0.0011368497763214044,0.0034775626666394615,0.00013685565073640364,-6.881950239290147e-06,5.486670933462476e-07,-6.154576380042044e-06,4.850502697027142e-07,-9.58211224763734e-09,6.889335504162875e-09,-1.1318370198518332e-08,7.515700257511267e-09,-2.061578485001934e-09,-6.002387826903374e-11,-6.013833003807026e-12,-1.2146752010320772e-10,-6.904580974399337e-12,-6.04840147732824e-11,-8.837064506183443e-13,0.004479768521832739,0.08616229153615085,15.61321810892344,-0.000906793935095447,-0.0013460336220159604,0.002577218436206936,4.968714051516103e-07,-7.307925140936931e-06,5.498808414638515e-07,-6.784400362391449e-06,3.0739508167557435e-09,-7.087807026621616e-09,1.3709296460238205e-08,-6.245120526044322e-09,1.051998156732227e-08,-1.324733194868223e-12,-6.289759611561647e-11,-7.625976456521028e-12,-1.1927227361778584e-10,-6.32773213894204e-12,-5.5795438532149264e-11
